timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
253591, -0.5807285904884338, -0.16074030101299286, -5.7316765785217285, 0.0, 0.0, -221.197265625, 0.0, 0.0, -0.00762939453125, 0.02552022412419319, -1.681584358215332, 0.06513909995555878, 1.5618813649006547, 0.20023691524522746, 92.04040247269863
253601, -0.5803219079971313, -0.16118186712265015, -5.732954025268555, 0.0, 0.0, -221.1973419189453, 0.0, 0.0, -0.00762939453125, 0.02555510401725769, -1.681589961051941, 0.06513327360153198, 1.5582488581060008, 0.19983153221610905, 92.01682964664452
253611, -0.5802453756332397, -0.16080036759376526, -5.7325119972229, 0.0, 0.0, -221.19735717773438, 0.0, 0.0, -0.00152587890625, 0.02554643340408802, -1.6815921068191528, 0.0651351809501648, 1.5599567553278983, 0.2097836039905303, 92.02569337450268
253621, -0.5816892385482788, -0.16153870522975922, -5.730200290679932, 0.0, 0.0, -221.19737243652344, 0.0, 0.0, -0.00152587890625, 0.025509797036647797, -1.6816035509109497, 0.06512710452079773, 1.5662178168448693, 0.19614539902013917, 92.03124896407199
253631, -0.5817402601242065, -0.16157187521457672, -5.7297492027282715, 0.0, 0.0, -221.1974639892578, 0.0, 0.0, -0.0091552734375, 0.025521691888570786, -1.6815931797027588, 0.0651446133852005, 1.569341419776327, 0.18845941761728113, 92.04139582692547
253641, -0.5817655324935913, -0.16322264075279236, -5.7301506996154785, 0.0, 0.0, -221.1975555419922, 0.0, 0.0, -0.0091552734375, 0.02556595206260681, -1.681593894958496, 0.06514205783605576, 1.5600737809860916, 0.20201253811569586, 92.01807546313248
253651, -0.5814812779426575, -0.1656639128923416, -5.728639602661133, 0.0, 0.0, -221.19775390625, 0.0, 0.0, -0.01983642578125, 0.02552815154194832, -1.6815892457962036, 0.06511286646127701, 1.5688451939346313, 0.19507059559444428, 92.04191560018346
253661, -0.5803155899047852, -0.1661459058523178, -5.730057239532471, 0.0, 0.0, -221.1979522705078, 0.0, 0.0, -0.01983642578125, 0.02551974728703499, -1.6815991401672363, 0.06512570381164551, 1.564600944841921, 0.19432638550549086, 92.02698420203737
253671, -0.5799349546432495, -0.1648373007774353, -5.72982120513916, 0.0, 0.0, -221.19815063476562, 0.0, 0.0, -0.01983642578125, 0.02551702782511711, -1.6815928220748901, 0.06514990329742432, 1.5692375202275304, 0.19408482668234228, 92.03633270191395
253681, -0.5784152150154114, -0.16333185136318207, -5.729563236236572, 0.0, 0.0, -221.19834899902344, 0.0, 0.0, -0.01983642578125, 0.02555375173687935, -1.681591510772705, 0.06514889746904373, 1.5667583074360059, 0.20942839578341932, 92.01586207509477
253691, -0.5776082277297974, -0.16538338363170624, -5.729392051696777, 0.0, 0.0, -221.19854736328125, 0.0, 0.0, -0.01983642578125, 0.025538865476846695, -1.6815861463546753, 0.06511269509792328, 1.5682373493175155, 0.1997158373815182, 92.04016652703582
253701, -0.5784460306167603, -0.1624438315629959, -5.729889392852783, 0.0, 0.0, -221.19874572753906, 0.0, 0.0, -0.01983642578125, 0.025560278445482254, -1.6816003322601318, 0.06511546671390533, 1.5590426756631004, 0.19930570533642822, 92.01418635543908
253711, -0.5785073041915894, -0.1616620570421219, -5.729452133178711, 0.0, 0.0, -221.19866943359375, 0.0, 0.0, 0.00762939453125, 0.025560658425092697, -1.6816024780273438, 0.06513181328773499, 1.558220109300706, 0.20056989355600763, 92.01775264508021
253721, -0.5774557590484619, -0.16033676266670227, -5.7294602394104, 0.0, 0.0, -221.19859313964844, 0.0, 0.0, 0.00762939453125, 0.025607384741306305, -1.6816039085388184, 0.06516262143850327, 1.5449256204698099, 0.20455491259903624, 91.98927791149546
253731, -0.5773398876190186, -0.1620538979768753, -5.729223251342773, 0.0, 0.0, -221.19871520996094, 0.0, 0.0, -0.01220703125, 0.025505613535642624, -1.681586503982544, 0.0651133581995964, 1.5693099388635101, 0.20277759313427168, 92.03448115129343
253741, -0.578462541103363, -0.16139252483844757, -5.728316307067871, 0.0, 0.0, -221.19883728027344, 0.0, 0.0, -0.01220703125, 0.02551198936998844, -1.6815959215164185, 0.06511890143156052, 1.5684056185822564, 0.20231746883476376, 92.04434740393044
253751, -0.5780017375946045, -0.16181734204292297, -5.72681999206543, 0.0, 0.0, -221.1989288330078, 0.0, 0.0, -0.0091552734375, 0.025534305721521378, -1.681592345237732, 0.06512638926506042, 1.5605031738487598, 0.19766651514532896, 92.04072700279735
253761, -0.5782147645950317, -0.16145606338977814, -5.728816509246826, 0.0, 0.0, -221.1990203857422, 0.0, 0.0, -0.0091552734375, 0.02556583844125271, -1.6815909147262573, 0.06512027978897095, 1.5569275331832273, 0.2047115367216179, 92.01392247711495
253771, -0.5787931084632874, -0.16004933416843414, -5.726905822753906, 0.0, 0.0, -221.19921875, 0.0, 0.0, -0.01983642578125, 0.02552318572998047, -1.6815754175186157, 0.06509906053543091, 1.564874628097215, 0.20217626131085353, 92.04263301177474
253781, -0.578566312789917, -0.1585516482591629, -5.72590446472168, 0.0, 0.0, -221.1994171142578, 0.0, 0.0, -0.01983642578125, 0.02552024833858013, -1.6815775632858276, 0.06510169804096222, 1.5741454961948083, 0.20051184084613283, 92.04250792115764
253791, -0.5776646733283997, -0.16026617586612701, -5.7262725830078125, 0.0, 0.0, -221.1993408203125, 0.0, 0.0, 0.00762939453125, 0.025567378848791122, -1.6815810203552246, 0.06513023376464844, 1.5525046707450947, 0.20406331613608586, 92.02472580680143
253801, -0.5778430104255676, -0.15985025465488434, -5.727998733520508, 0.0, 0.0, -221.1992645263672, 0.0, 0.0, 0.00762939453125, 0.025533318519592285, -1.6815630197525024, 0.06511242687702179, 1.5626666449291384, 0.20445543999576898, 92.04239415333396
253811, -0.5769683122634888, -0.16031374037265778, -5.72706413269043, 0.0, 0.0, -221.19900512695312, 0.0, 0.0, 0.02593994140625, 0.02556702122092247, -1.6815803050994873, 0.06511866301298141, 1.562998264903747, 0.20549871629540917, 92.02209996469475
253821, -0.578397810459137, -0.15948879718780518, -5.726186275482178, 0.0, 0.0, -221.19874572753906, 0.0, 0.0, 0.02593994140625, 0.02558649703860283, -1.6815913915634155, 0.0651342123746872, 1.5555575111360067, 0.20002274556682664, 92.02044517784789
253831, -0.5769791603088379, -0.16006912291049957, -5.72592830657959, 0.0, 0.0, -221.19833374023438, 0.0, 0.0, 0.04119873046875, 0.02556557022035122, -1.6815769672393799, 0.06515474617481232, 1.5614124146930886, 0.2038429022708783, 92.01552828014768
253841, -0.5778584480285645, -0.15726225078105927, -5.7234601974487305, 0.0, 0.0, -221.1979217529297, 0.0, 0.0, 0.04119873046875, 0.025530319660902023, -1.6815742254257202, 0.06515666842460632, 1.5671415293278055, 0.20227350036142866, 92.04823315617713
253851, -0.5781792998313904, -0.1577211171388626, -5.7219557762146, 0.0, 0.0, -221.19744873046875, 0.0, 0.0, 0.04730224609375, 0.025573210790753365, -1.6815797090530396, 0.0651555061340332, 1.5628127050359473, 0.202161144519323, 92.01933897807513
253861, -0.577775239944458, -0.15837477147579193, -5.722522735595703, 0.0, 0.0, -221.1969757080078, 0.0, 0.0, 0.04730224609375, 0.025564737617969513, -1.6815903186798096, 0.06512989848852158, 1.5623584970635962, 0.19953149647002988, 92.01931198003216
253871, -0.5782955884933472, -0.15750552713871002, -5.723707675933838, 0.0, 0.0, -221.1962890625, 0.0, 0.0, 0.06866455078125, 0.025562815368175507, -1.6815873384475708, 0.06515567004680634, 1.5652608531030288, 0.20122797294453676, 92.01620077018941
253881, -0.5784889459609985, -0.15614579617977142, -5.724639415740967, 0.0, 0.0, -221.1956024169922, 0.0, 0.0, 0.06866455078125, 0.02555953711271286, -1.681589126586914, 0.06513696908950806, 1.564278790092114, 0.20058753827552778, 92.01538320096051
253891, -0.5785804390907288, -0.1556246429681778, -5.727039337158203, 0.0, 0.0, -221.1949005126953, 0.0, 0.0, 0.0701904296875, 0.025552790611982346, -1.6815900802612305, 0.06514883786439896, 1.5632847941313657, 0.19195626415353217, 92.02012325153191
253901, -0.5789080858230591, -0.1541540026664734, -5.727423191070557, 0.0, 0.0, -221.19419860839844, 0.0, 0.0, 0.0701904296875, 0.02555987983942032, -1.6815932989120483, 0.06514668464660645, 1.5616981753016677, 0.20277235687740358, 92.02096343946612
253911, -0.5797471404075623, -0.15393279492855072, -5.7255377769470215, 0.0, 0.0, -221.19354248046875, 0.0, 0.0, 0.06561279296875, 0.025558441877365112, -1.681597113609314, 0.06514543294906616, 1.5673562981569362, 0.19396547841893153, 92.01682528200885
253921, -0.5799457430839539, -0.15294212102890015, -5.726109504699707, 0.0, 0.0, -221.19288635253906, 0.0, 0.0, 0.06561279296875, 0.02550899051129818, -1.6815959215164185, 0.06514880061149597, 1.5643762206297605, 0.19571101085574583, 92.03982381441281
253931, -0.5805059671401978, -0.15292401611804962, -5.724654197692871, 0.0, 0.0, -221.19239807128906, 0.0, 0.0, 0.048828125, 0.025552500039339066, -1.6815881729125977, 0.0651700496673584, 1.5627657097158723, 0.2044014622312318, 92.01255798177384
253941, -0.5790483355522156, -0.15262213349342346, -5.724830627441406, 0.0, 0.0, -221.19190979003906, 0.0, 0.0, 0.048828125, 0.025590192526578903, -1.681585669517517, 0.06504150480031967, 1.5956778766640456, 0.1647865850139283, 92.00483041221389
253951, -0.580493152141571, -0.1515936255455017, -5.725210666656494, 0.0, 0.0, -221.19155883789062, 0.0, 0.0, 0.03509521484375, 0.02549181506037712, -1.6815859079360962, 0.06515222787857056, 1.565810860700008, 0.19865272456988237, 92.03785727534306
253961, -0.5820849537849426, -0.15126639604568481, -5.726245880126953, 0.0, 0.0, -221.1912078857422, 0.0, 0.0, 0.03509521484375, 0.025542987510561943, -1.6816009283065796, 0.06518087536096573, 1.5636414215057823, 0.19644601431016895, 92.01549451250175
253971, -0.582019031047821, -0.15105530619621277, -5.726121425628662, 0.0, 0.0, -221.19085693359375, 0.0, 0.0, 0.03509521484375, 0.025514960289001465, -1.681580662727356, 0.06514786183834076, 1.5633691902654272, 0.20182364687414633, 92.03976044139657
253981, -0.5802611112594604, -0.14939650893211365, -5.7270097732543945, 0.0, 0.0, -221.1905059814453, 0.0, 0.0, 0.03509521484375, 0.025516480207443237, -1.6815921068191528, 0.06512889266014099, 1.557028636076475, 0.19654876268276666, 92.03548278815057
253991, -0.5805603861808777, -0.14985428750514984, -5.727191925048828, 0.0, 0.0, -221.19021606445312, 0.0, 0.0, 0.02899169921875, 0.025555070489645004, -1.6815991401672363, 0.06513507664203644, 1.5589983674975205, 0.20073660480750277, 92.01760190542304
254001, -0.5791087746620178, -0.1523086428642273, -5.725922107696533, 0.0, 0.0, -221.18992614746094, 0.0, 0.0, 0.02899169921875, 0.02555972710251808, -1.681595802307129, 0.06515741348266602, 1.556231222761494, 0.20458567333443511, 92.0147598360268
254011, -0.5800538659095764, -0.15255367755889893, -5.724596977233887, 0.0, 0.0, -221.18948364257812, 0.0, 0.0, 0.04425048828125, 0.02551405131816864, -1.6815824508666992, 0.0651635229587555, 1.565150556502001, 0.19783416902345152, 92.04117332835764
254021, -0.5799102783203125, -0.15304802358150482, -5.726776599884033, 0.0, 0.0, -221.1890411376953, 0.0, 0.0, 0.04425048828125, 0.02552412822842598, -1.6815630197525024, 0.06518623232841492, 1.5618421459354292, 0.2030224765171056, 92.04075928271541
254031, -0.5787481665611267, -0.15543539822101593, -5.726323127746582, 0.0, 0.0, -221.18870544433594, 0.0, 0.0, 0.0335693359375, 0.025571729987859726, -1.6815890073776245, 0.06516285240650177, 1.5667686919790538, 0.19557891495657032, 92.01081232416861
254041, -0.5794404745101929, -0.15760691463947296, -5.724697113037109, 0.0, 0.0, -221.18836975097656, 0.0, 0.0, 0.0335693359375, 0.025565776973962784, -1.681589961051941, 0.0651424378156662, 1.5592771210608076, 0.20221602122811078, 92.01618777518337
254051, -0.5792666673660278, -0.1580483466386795, -5.724185943603516, 0.0, 0.0, -221.18800354003906, 0.0, 0.0, 0.03662109375, 0.025524839758872986, -1.6815621852874756, 0.06518780440092087, 1.5615666781700406, 0.20246605743511736, 92.04601202222729
254061, -0.5788140296936035, -0.16032518446445465, -5.721406936645508, 0.0, 0.0, -221.18763732910156, 0.0, 0.0, 0.03662109375, 0.025516074150800705, -1.6815690994262695, 0.06517219543457031, 1.5633196843917656, 0.2015363864472306, 92.03856806734268
254071, -0.5791595578193665, -0.16172192990779877, -5.722248077392578, 0.0, 0.0, -221.18724060058594, 0.0, 0.0, 0.0396728515625, 0.025547416880726814, -1.6815770864486694, 0.06516223400831223, 1.5628674912606064, 0.20601832321864322, 92.02067206587783
254081, -0.5806956887245178, -0.16222208738327026, -5.720788955688477, 0.0, 0.0, -221.1868438720703, 0.0, 0.0, 0.0396728515625, 0.025582419708371162, -1.6815727949142456, 0.06504154205322266, 1.594924407125283, 0.16052116270415695, 92.00682287742109
254091, -0.5801974534988403, -0.1603516787290573, -5.721733570098877, 0.0, 0.0, -221.1863555908203, 0.0, 0.0, 0.048828125, 0.025593744590878487, -1.6815686225891113, 0.06503639370203018, 1.5905859827334095, 0.17348774987215165, 92.01097181588698
254101, -0.5801501870155334, -0.16038881242275238, -5.7220306396484375, 0.0, 0.0, -221.1858673095703, 0.0, 0.0, 0.048828125, 0.025517910718917847, -1.6815800666809082, 0.06515826284885406, 1.5650403809240707, 0.19916101785227625, 92.04789648354419
254111, -0.5801995992660522, -0.16189898550510406, -5.72163724899292, 0.0, 0.0, -221.18533325195312, 0.0, 0.0, 0.05340576171875, 0.025524195283651352, -1.6815886497497559, 0.06515561789274216, 1.5636876437174236, 0.20256296909923321, 92.04476654631085
254121, -0.5810108780860901, -0.16206903755664825, -5.721303462982178, 0.0, 0.0, -221.184814453125, 0.0, 0.0, 0.0518798828125, 0.025557585060596466, -1.681583046913147, 0.06516830623149872, 1.565760283675851, 0.20455130034238778, 92.01543080868151
254131, -0.5808705687522888, -0.16021618247032166, -5.7237396240234375, 0.0, 0.0, -221.18414306640625, 0.0, 0.0, 0.067138671875, 0.02553156390786171, -1.6815738677978516, 0.06516073644161224, 1.5592803135445665, 0.197454363749074, 92.04090043476121
254141, -0.5792831778526306, -0.15958967804908752, -5.72712516784668, 0.0, 0.0, -221.1834716796875, 0.0, 0.0, 0.067138671875, 0.02559848502278328, -1.6815786361694336, 0.06507810950279236, 1.5798615952183739, 0.17327711656770362, 92.00531719500172
254151, -0.5785195231437683, -0.16216832399368286, -5.728557586669922, 0.0, 0.0, -221.18287658691406, 0.0, 0.0, 0.05950927734375, 0.025518527254462242, -1.6815685033798218, 0.06516572088003159, 1.5640967770063299, 0.19976882412754549, 92.04495602300948
254161, -0.5783092379570007, -0.16510409116744995, -5.730543613433838, 0.0, 0.0, -221.18228149414062, 0.0, 0.0, 0.05950927734375, 0.02551368437707424, -1.6815767288208008, 0.06514707207679749, 1.5652547295917658, 0.20034941208393775, 92.0469760214112
254171, -0.5777287483215332, -0.16368772089481354, -5.731444835662842, 0.0, 0.0, -221.1816864013672, 0.0, 0.0, 0.05950927734375, 0.02556430920958519, -1.6815968751907349, 0.06515081226825714, 1.550396554445929, 0.20290936683019822, 92.0185224574125
254181, -0.5758291482925415, -0.16543222963809967, -5.732161045074463, 0.0, 0.0, -221.18109130859375, 0.0, 0.0, 0.05950927734375, 0.025527890771627426, -1.681580662727356, 0.06513740122318268, 1.5596051122273682, 0.19687300401650987, 92.04086902073267
254191, -0.5749472975730896, -0.16535787284374237, -5.734471797943115, 0.0, 0.0, -221.1804962158203, 0.0, 0.0, 0.05950927734375, 0.02550843358039856, -1.6815820932388306, 0.06516502797603607, 1.5552836116827646, 0.20839115748211157, 92.042113941473
254201, -0.5750299096107483, -0.1633460372686386, -5.736228942871094, 0.0, 0.0, -221.17990112304688, 0.0, 0.0, 0.05950927734375, 0.025523345917463303, -1.6815848350524902, 0.06517372280359268, 1.553724973900198, 0.19951009153390942, 92.04926524437283
254211, -0.574474036693573, -0.16224345564842224, -5.73823356628418, 0.0, 0.0, -221.1793670654297, 0.0, 0.0, 0.05340576171875, 0.025567762553691864, -1.6815804243087769, 0.06516686081886292, 1.560522858653576, 0.20811019417584475, 92.01780700898723
254221, -0.5767087340354919, -0.163198322057724, -5.739264488220215, 0.0, 0.0, -221.1788330078125, 0.0, 0.0, 0.05340576171875, 0.025539733469486237, -1.681580662727356, 0.06504572182893753, 1.5940260474330274, 0.17287958388962466, 92.03134610108685
254231, -0.5765109062194824, -0.16427786648273468, -5.736485004425049, 0.0, 0.0, -221.17820739746094, 0.0, 0.0, 0.06256103515625, 0.025512201711535454, -1.681583285331726, 0.06515651196241379, 1.5594336451949322, 0.2002145305002898, 92.03581284838221
254241, -0.577349841594696, -0.16273118555545807, -5.736542701721191, 0.0, 0.0, -221.17758178710938, 0.0, 0.0, 0.06256103515625, 0.025518637150526047, -1.6815725564956665, 0.06515899300575256, 1.5578997085820523, 0.1954710462515834, 92.04168716628915
254251, -0.577548086643219, -0.1647130846977234, -5.734951019287109, 0.0, 0.0, -221.17694091796875, 0.0, 0.0, 0.0640869140625, 0.02554508112370968, -1.6815818548202515, 0.06499326229095459, 1.5912774625325334, 0.1646382281478509, 92.03010097248992
254261, -0.5777764320373535, -0.166147381067276, -5.735404014587402, 0.0, 0.0, -221.17630004882812, 0.0, 0.0, 0.0640869140625, 0.025517474859952927, -1.6815822124481201, 0.06514979898929596, 1.5597764781202614, 0.1968157707280227, 92.04542408625352
254271, -0.5780478119850159, -0.16268061101436615, -5.734424591064453, 0.0, 0.0, -221.1757049560547, 0.0, 0.0, 0.05950927734375, 0.02555626817047596, -1.6815884113311768, 0.06516142934560776, 1.5588230881698575, 0.2015501653136198, 92.01456913723312
254281, -0.5800585150718689, -0.16072461009025574, -5.733280181884766, 0.0, 0.0, -221.17510986328125, 0.0, 0.0, 0.05950927734375, 0.02552945725619793, -1.6815837621688843, 0.06513413786888123, 1.5658902994229893, 0.19459412164115975, 92.03949748623481
254291, -0.5807663202285767, -0.15981923043727875, -5.734198570251465, 0.0, 0.0, -221.17459106445312, 0.0, 0.0, 0.0518798828125, 0.025512848049402237, -1.6815931797027588, 0.06511837989091873, 1.559205358889289, 0.19965153942172265, 92.03927330250195
254301, -0.5807714462280273, -0.1615818440914154, -5.734633445739746, 0.0, 0.0, -221.17408752441406, 0.0, 0.0, 0.05035400390625, 0.025614365935325623, -1.6816126108169556, 0.06514386832714081, 1.5409746621990366, 0.19239420166178434, 91.99019792047285
254311, -0.5806359648704529, -0.16198986768722534, -5.733428001403809, 0.0, 0.0, -221.17356872558594, 0.0, 0.0, 0.0518798828125, 0.025520633906126022, -1.6815816164016724, 0.06513871252536774, 1.5652030787320705, 0.20017978444522555, 92.04382857911948
254321, -0.5812340378761292, -0.16645173728466034, -5.732287883758545, 0.0, 0.0, -221.1730499267578, 0.0, 0.0, 0.0518798828125, 0.02551453188061714, -1.6815909147262573, 0.06512414664030075, 1.5660075302871304, 0.19680285299759248, 92.02859074889892
254331, -0.5809258222579956, -0.16655948758125305, -5.733285427093506, 0.0, 0.0, -221.17251586914062, 0.0, 0.0, 0.05340576171875, 0.025562524795532227, -1.681594967842102, 0.06513798981904984, 1.548696608106177, 0.19634509723579185, 92.01942523660666
254341, -0.581971287727356, -0.16802386939525604, -5.735456466674805, 0.0, 0.0, -221.17198181152344, 0.0, 0.0, 0.05340576171875, 0.02557186782360077, -1.6815963983535767, 0.06511948257684708, 1.547502987063055, 0.19948223346801797, 92.01556206595723
254351, -0.5816869139671326, -0.16826294362545013, -5.735629558563232, 0.0, 0.0, -221.17147827148438, 0.0, 0.0, 0.05035400390625, 0.02556808665394783, -1.681593418121338, 0.0651075467467308, 1.556951818534086, 0.1978273309001395, 92.01697366970596
254361, -0.5826039910316467, -0.16761311888694763, -5.7383131980896, 0.0, 0.0, -221.1709747314453, 0.0, 0.0, 0.05035400390625, 0.025552010163664818, -1.6815999746322632, 0.06508845090866089, 1.5573336590965636, 0.19841013354800907, 92.01413681143
254371, -0.5817675590515137, -0.16714908182621002, -5.739089488983154, 0.0, 0.0, -221.1704559326172, 0.0, 0.0, 0.0518798828125, 0.0255952887237072, -1.6816056966781616, 0.06497891247272491, 1.594190897736778, 0.15787547251528622, 92.00422918649
254381, -0.5801740884780884, -0.16530829668045044, -5.739897727966309, 0.0, 0.0, -221.16993713378906, 0.0, 0.0, 0.0518798828125, 0.025515569373965263, -1.6815935373306274, 0.06511197984218597, 1.556485059992101, 0.20320118408503163, 92.03749499376632
254391, -0.5812230706214905, -0.16597580909729004, -5.740036964416504, 0.0, 0.0, -221.16957092285156, 0.0, 0.0, 0.03662109375, 0.025571849197149277, -1.6815929412841797, 0.06513477116823196, 1.5572209142512448, 0.1974241633341478, 92.01286723822331
254401, -0.5801442861557007, -0.1663627028465271, -5.742384433746338, 0.0, 0.0, -221.16920471191406, 0.0, 0.0, 0.03662109375, 0.025527946650981903, -1.6815919876098633, 0.06510570645332336, 1.563138610395201, 0.2048420070325676, 92.03336169065476
254411, -0.5804359316825867, -0.1673271805047989, -5.740958213806152, 0.0, 0.0, -221.16903686523438, 0.0, 0.0, 0.01678466796875, 0.025554828345775604, -1.6815946102142334, 0.06510574370622635, 1.5558750789587044, 0.1991579536442316, 92.013888228176
254421, -0.579391360282898, -0.1659214347600937, -5.743707656860352, 0.0, 0.0, -221.1688690185547, 0.0, 0.0, 0.01678466796875, 0.02554837055504322, -1.68158757686615, 0.06510169059038162, 1.5528011099051615, 0.19518519144213542, 92.01393919061094
254431, -0.579062283039093, -0.1657218188047409, -5.743180274963379, 0.0, 0.0, -221.16879272460938, 0.0, 0.0, 0.00762939453125, 0.025555621832609177, -1.6815946102142334, 0.06511348485946655, 1.5614569205957713, 0.19912764823891393, 92.01497133696287
254441, -0.5799998641014099, -0.16457341611385345, -5.744372844696045, 0.0, 0.0, -221.16871643066406, 0.0, 0.0, 0.00762939453125, 0.025558844208717346, -1.6815977096557617, 0.06510473042726517, 1.5529090945051285, 0.20388339027229563, 92.01242001275638
254451, -0.5791445970535278, -0.16590526700019836, -5.743727684020996, 0.0, 0.0, -221.1685791015625, 0.0, 0.0, 0.01373291015625, 0.025523941963911057, -1.6815844774246216, 0.06507423520088196, 1.565434141592083, 0.19443664277045514, 92.04323826401156
254461, -0.5786760449409485, -0.16416318714618683, -5.743119239807129, 0.0, 0.0, -221.16844177246094, 0.0, 0.0, 0.01373291015625, 0.02556365542113781, -1.681596040725708, 0.06508485227823257, 1.560198423685451, 0.19674318806661972, 92.01716802691459
254471, -0.578548789024353, -0.16401204466819763, -5.74286413192749, 0.0, 0.0, -221.16830444335938, 0.0, 0.0, 0.01373291015625, 0.02552000805735588, -1.6815910339355469, 0.06508952379226685, 1.5595349395702185, 0.19815448941631075, 92.04584773025573
254481, -0.5792846083641052, -0.16104844212532043, -5.742478847503662, 0.0, 0.0, -221.1681671142578, 0.0, 0.0, 0.01373291015625, 0.025606529787182808, -1.6816056966781616, 0.06510906666517258, 1.5401971477590002, 0.20807762220448467, 91.98893420975575
254491, -0.5798311829566956, -0.1615545153617859, -5.741355895996094, 0.0, 0.0, -221.16778564453125, 0.0, 0.0, 0.03814697265625, 0.025511497631669044, -1.6815972328186035, 0.06508400291204453, 1.5574560279056082, 0.19761260517640267, 92.01803459478194
254501, -0.5805800557136536, -0.15616722404956818, -5.743669033050537, 0.0, 0.0, -221.1674041748047, 0.0, 0.0, 0.03814697265625, 0.025555290281772614, -1.6815916299819946, 0.0650971531867981, 1.5580748498070909, 0.20232097225945722, 92.02464561804157
254511, -0.5799205899238586, -0.15418298542499542, -5.743340969085693, 0.0, 0.0, -221.16702270507812, 0.0, 0.0, 0.03814697265625, 0.02553253248333931, -1.6815894842147827, 0.0650707557797432, 1.5651616796179517, 0.19945450787832897, 92.04811336764726
254521, -0.5801568031311035, -0.15590007603168488, -5.741602420806885, 0.0, 0.0, -221.16664123535156, 0.0, 0.0, 0.03814697265625, 0.02556697279214859, -1.681581974029541, 0.0650792196393013, 1.5622745291593427, 0.20212744066736832, 92.02551613248114
254531, -0.5791553854942322, -0.1576852798461914, -5.740566730499268, 0.0, 0.0, -221.1662139892578, 0.0, 0.0, 0.042724609375, 0.025520138442516327, -1.6815978288650513, 0.06508006155490875, 1.5677270675586419, 0.1982928656095737, 92.0418125583581
254541, -0.5792832970619202, -0.15718041360378265, -5.740079402923584, 0.0, 0.0, -221.16578674316406, 0.0, 0.0, 0.042724609375, 0.02551550418138504, -1.681592345237732, 0.06508475542068481, 1.5645239650454597, 0.19287605991667078, 92.04253421285439
254551, -0.5788981914520264, -0.1614047884941101, -5.739232540130615, 0.0, 0.0, -221.1656494140625, 0.0, 0.0, 0.01373291015625, 0.02553486078977585, -1.6815568208694458, 0.06498253345489502, 1.5305258144631544, 0.16118581827581124, 92.03018466566962
254561, -0.5781888365745544, -0.16275106370449066, -5.7379913330078125, 0.0, 0.0, -221.16551208496094, 0.0, 0.0, 0.01373291015625, 0.025532212108373642, -1.6815813779830933, 0.06510494649410248, 1.5636674255222176, 0.198440583767308, 92.04414970419302
254571, -0.5776952505111694, -0.16230081021785736, -5.737462520599365, 0.0, 0.0, -221.16529846191406, 0.0, 0.0, 0.0213623046875, 0.025571804493665695, -1.6815969944000244, 0.06508980691432953, 1.5560288775890203, 0.20462064135551827, 92.01882747585498
254581, -0.5792909264564514, -0.1616733819246292, -5.73744010925293, 0.0, 0.0, -221.1650848388672, 0.0, 0.0, 0.0213623046875, 0.025559496134519577, -1.6815825700759888, 0.06508755683898926, 1.5590756233998342, 0.1957599841797446, 92.0222972847687
254591, -0.578303873538971, -0.16087883710861206, -5.7376017570495605, 0.0, 0.0, -221.16477966308594, 0.0, 0.0, 0.030517578125, 0.025521155446767807, -1.6815813779830933, 0.06508391350507736, 1.5699121033668215, 0.19521312272524938, 92.04390518548743
254601, -0.5774518847465515, -0.15927833318710327, -5.737560749053955, 0.0, 0.0, -221.1644744873047, 0.0, 0.0, 0.030517578125, 0.025526192039251328, -1.681580662727356, 0.06510544568300247, 1.5618968329790415, 0.20282322025110489, 92.03892590455239
254611, -0.5776617527008057, -0.1591724455356598, -5.735200881958008, 0.0, 0.0, -221.1641082763672, 0.0, 0.0, 0.03662109375, 0.02556886151432991, -1.6815822124481201, 0.06512482464313507, 1.5637569822213475, 0.20099180309591702, 92.01796263021646
254621, -0.5786398649215698, -0.15961132943630219, -5.734167098999023, 0.0, 0.0, -221.1637420654297, 0.0, 0.0, 0.03662109375, 0.025524307042360306, -1.6815747022628784, 0.06509863585233688, 1.5608674655041004, 0.19785166461150538, 92.04826653902522
254631, -0.5808018445968628, -0.16091252863407135, -5.731468200683594, 0.0, 0.0, -221.16348266601562, 0.0, 0.0, 0.02593994140625, 0.025526173412799835, -1.6815824508666992, 0.0650942474603653, 1.5632549442946313, 0.1932393747401875, 92.04222743797638
254641, -0.5800861120223999, -0.16095483303070068, -5.732576847076416, 0.0, 0.0, -221.16322326660156, 0.0, 0.0, 0.02593994140625, 0.02555883303284645, -1.6815861463546753, 0.06510928273200989, 1.5599725601608447, 0.1992601502998923, 92.01787361411013
254651, -0.5798153877258301, -0.16185671091079712, -5.732003211975098, 0.0, 0.0, -221.1629638671875, 0.0, 0.0, 0.02593994140625, 0.025561314076185226, -1.6815744638442993, 0.06509897857904434, 1.560205520047392, 0.19744486756889046, 92.02116802099928
254661, -0.5810365676879883, -0.16161346435546875, -5.729150295257568, 0.0, 0.0, -221.16270446777344, 0.0, 0.0, 0.02593994140625, 0.025519613176584244, -1.6815775632858276, 0.06511484831571579, 1.5614984022076097, 0.20218198913693186, 92.04521567075841
